customer_id,gender,is_senior_citizen,partner,dependents,partner_dependents,phone_service,internet_service,has_phone_and_internet,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,avg charges,Check,Start Date,is_female,has_churned,has_phone,has_internet,Contract Type,Phone Service,Internet Service,service_type
6772-KSATR,Male,0,No,No,0,2,2,TRUE,0,Electronic check,81.70,81.70,Yes,1,81.70,TRUE,20210627,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6772-WFQRD,Male,0,No,Yes,2,1,0,FALSE,1,Bank transfer (automatic),20.40,854.90,No,41,20.85,FALSE,20180227,FALSE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
6773-LQTVT,Female,1,Yes,Yes,3,0,1,FALSE,0,Mailed check,35.65,"1,025.15",No,28,36.61,FALSE,20190327,TRUE,FALSE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
6776-TLWOI,Male,0,No,No,0,1,0,FALSE,0,Mailed check,19.85,64.55,Yes,3,21.52,FALSE,20210427,FALSE,TRUE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
6777-TGHTM,Female,0,No,No,0,2,2,TRUE,1,Credit card (automatic),106.95,"5,785.50",Yes,54,107.14,FALSE,20170127,TRUE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
6778-EICRF,Male,0,Yes,Yes,3,2,1,TRUE,1,Mailed check,74.80,"1,821.20",No,24,75.88,FALSE,20190727,FALSE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,DSL,Phone & Internet
6778-JFCMK,Male,0,No,No,0,0,1,FALSE,1,Mailed check,50.60,"1,288.75",No,25,51.55,FALSE,20190627,FALSE,FALSE,FALSE,TRUE,1 Year,No Phone Service,DSL,Internet Only
6778-YSNIH,Female,0,No,No,0,1,1,TRUE,0,Electronic check,59.00,114.15,No,1,114.15,FALSE,20210627,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
6784-XYJAE,Female,0,No,No,0,2,1,TRUE,1,Electronic check,55.80,"1,941.50",No,34,57.10,FALSE,20180927,TRUE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,DSL,Phone & Internet
6786-OBWQR,Female,0,Yes,Yes,3,1,2,TRUE,0,Electronic check,80.85,356.10,No,4,89.03,FALSE,20210327,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
6789-HJBWG,Female,0,No,No,0,1,1,TRUE,0,Electronic check,49.40,611.65,No,12,50.97,FALSE,20200727,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
6791-YBNAK,Male,0,Yes,Yes,3,0,1,FALSE,0,Credit card (automatic),25.55,467.85,No,18,25.99,FALSE,20200127,FALSE,FALSE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
6794-HKIAJ,Male,0,No,No,0,2,2,TRUE,0,Bank transfer (automatic),90.70,"5,586.45",No,61,91.58,FALSE,20160627,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6797-LNAQX,Male,0,Yes,Yes,3,2,2,TRUE,2,Bank transfer (automatic),98.30,"6,859.50",Yes,69,99.41,FALSE,20151027,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
6797-UCJHZ,Female,1,Yes,No,1,2,2,TRUE,1,Credit card (automatic),104.60,"6,819.45",No,65,104.91,FALSE,20160227,TRUE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
6804-GDMOI,Female,0,No,No,0,2,2,TRUE,2,Electronic check,106.60,"6,428.40",Yes,60,107.14,FALSE,20160727,TRUE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
6806-YDEUL,Female,1,No,No,0,1,0,FALSE,0,Bank transfer (automatic),19.50,106.80,No,5,21.36,FALSE,20210227,TRUE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
6807-SIWJI,Male,0,No,No,0,2,2,TRUE,1,Electronic check,104.85,"3,887.25",No,37,105.06,FALSE,20180627,FALSE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
6810-VCAEX,Female,0,No,No,0,0,1,FALSE,1,Credit card (automatic),39.65,"1,798.65",No,45,39.97,FALSE,20171027,TRUE,FALSE,FALSE,TRUE,1 Year,No Phone Service,DSL,Internet Only
6813-GZQCG,Female,0,Yes,Yes,3,2,0,FALSE,2,Credit card (automatic),24.65,"1,171.30",No,47,24.92,FALSE,20170827,TRUE,FALSE,TRUE,FALSE,2 Year,Two or More Lines,No Internet Service,Phone Only
6814-ZPWFQ,Male,1,No,No,0,2,0,FALSE,1,Bank transfer (automatic),25.00,"1,260.70",No,50,25.21,FALSE,20170527,FALSE,FALSE,TRUE,FALSE,1 Year,Two or More Lines,No Internet Service,Phone Only
6815-ABQFQ,Male,0,Yes,No,1,2,2,TRUE,1,Electronic check,107.25,"6,033.30",No,56,107.74,FALSE,20161127,FALSE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
6817-WTYHE,Male,0,No,No,0,1,1,TRUE,0,Bank transfer (automatic),44.90,111.05,No,2,55.53,FALSE,20210527,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
6818-DJXAA,Female,0,No,Yes,2,1,2,TRUE,0,Electronic check,91.10,964.35,No,10,96.44,FALSE,20200927,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
6818-WOBHJ,Female,1,Yes,No,1,2,2,TRUE,0,Bank transfer (automatic),89.60,"6,127.60",Yes,68,90.11,FALSE,20151127,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6821-BUXUX,Female,0,No,No,0,2,2,TRUE,0,Electronic check,96.65,"1,244.50",Yes,12,103.71,FALSE,20200727,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6821-JPCDC,Female,0,Yes,No,1,1,2,TRUE,1,Electronic check,97.05,"4,692.95",No,48,97.77,FALSE,20170727,TRUE,FALSE,TRUE,TRUE,1 Year,One Line,Fiber Optic,Phone & Internet
6823-SIDFQ,Male,0,No,No,0,1,0,FALSE,1,Credit card (automatic),18.25,534.70,No,29,18.44,FALSE,20190227,FALSE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
6825-UYPFK,Female,0,No,No,0,2,2,TRUE,0,Bank transfer (automatic),75.60,"1,758.60",Yes,23,76.46,FALSE,20190827,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6827-IEAUQ,Female,0,Yes,Yes,3,1,1,TRUE,1,Mailed check,66.15,"1,874.45",No,28,66.94,FALSE,20190327,TRUE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
6828-HMKWP,Male,0,Yes,Yes,3,1,0,FALSE,2,Bank transfer (automatic),21.05,262.05,No,12,21.84,FALSE,20200727,FALSE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
6833-JMZYP,Female,0,No,No,0,1,2,TRUE,0,Credit card (automatic),94.00,"1,505.45",No,16,94.09,FALSE,20200327,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
6834-NXDCA,Female,0,No,No,0,0,1,FALSE,0,Electronic check,23.90,300.80,Yes,12,25.07,FALSE,20200727,TRUE,TRUE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
6837-BJYDQ,Male,0,No,No,0,1,0,FALSE,1,Mailed check,19.60,61.35,No,3,20.45,FALSE,20210427,FALSE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
6837-HAEVO,Male,0,Yes,Yes,3,2,2,TRUE,2,Electronic check,105.00,"7,297.75",No,69,105.76,FALSE,20151027,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
6838-HVLXG,Female,0,No,No,0,1,0,FALSE,0,Mailed check,20.30,246.70,No,12,20.56,FALSE,20200727,TRUE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
6838-YAUVY,Female,0,No,No,0,2,2,TRUE,2,Bank transfer (automatic),95.10,"5,064.85",No,53,95.56,FALSE,20170227,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
6839-ITVZJ,Female,0,Yes,Yes,3,2,1,TRUE,0,Electronic check,60.05,"1,616.15",Yes,26,62.16,FALSE,20190527,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
6840-RESVB,Male,0,Yes,Yes,3,2,1,TRUE,1,Mailed check,84.80,"1,990.50",No,23,86.54,FALSE,20190827,FALSE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,DSL,Phone & Internet
6844-DZKRF,Male,0,No,No,0,1,1,TRUE,0,Credit card (automatic),50.20,109.25,No,2,54.63,FALSE,20210527,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
6845-RGTYS,Female,0,Yes,No,1,2,2,TRUE,0,Electronic check,98.75,"4,533.70",Yes,45,100.75,FALSE,20171027,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6847-KJLTS,Female,1,Yes,No,1,2,2,TRUE,0,Bank transfer (automatic),100.40,"5,749.80",No,57,100.87,FALSE,20161027,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6848-HJTXY,Female,0,Yes,No,1,1,0,FALSE,2,Credit card (automatic),19.45,"1,208.60",No,62,19.49,FALSE,20160527,TRUE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
6848-YLDFR,Male,0,Yes,Yes,3,1,1,TRUE,1,Credit card (automatic),75.20,"4,300.80",No,57,75.45,FALSE,20161027,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
6849-OYAMU,Male,0,Yes,Yes,3,1,2,TRUE,1,Bank transfer (automatic),100.00,"1,888.65",Yes,18,104.93,FALSE,20200127,FALSE,TRUE,TRUE,TRUE,1 Year,One Line,Fiber Optic,Phone & Internet
6849-WLEYG,Male,0,No,Yes,2,1,0,FALSE,0,Mailed check,19.75,19.75,Yes,1,19.75,TRUE,20210627,FALSE,TRUE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
6851-WEFYX,Male,1,Yes,No,1,2,2,TRUE,0,Electronic check,100.80,"3,437.50",No,34,101.10,FALSE,20180927,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6854-EXGSF,Female,0,No,No,0,2,1,TRUE,0,Bank transfer (automatic),65.50,573.15,No,8,71.64,FALSE,20201127,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
6855-VLGOS,Male,0,Yes,Yes,3,1,0,FALSE,2,Electronic check,20.55,"1,432.55",No,69,20.76,FALSE,20151027,FALSE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
6856-RAURS,Female,0,No,No,0,2,2,TRUE,0,Mailed check,74.90,136.05,No,1,136.05,FALSE,20210627,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6857-TKDJV,Male,0,Yes,Yes,3,2,0,FALSE,2,Bank transfer (automatic),24.65,"1,620.45",No,65,24.93,FALSE,20160227,FALSE,FALSE,TRUE,FALSE,2 Year,Two or More Lines,No Internet Service,Phone Only
6857-VWJDT,Female,0,No,No,0,2,2,TRUE,0,Mailed check,95.65,95.65,Yes,1,95.65,TRUE,20210627,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6859-QNXIQ,Female,0,Yes,Yes,3,2,2,TRUE,2,Bank transfer (automatic),113.10,"8,248.50",No,72,114.56,FALSE,20150727,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
6859-RKMZJ,Male,0,Yes,No,1,1,1,TRUE,0,Bank transfer (automatic),55.05,608.15,No,11,55.29,FALSE,20200827,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
6860-YRJZP,Male,1,No,No,0,2,2,TRUE,0,Electronic check,74.05,678.45,No,9,75.38,FALSE,20201027,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6861-OKBCE,Female,0,No,Yes,2,1,0,FALSE,0,Credit card (automatic),20.10,221.35,Yes,11,20.12,FALSE,20200827,TRUE,TRUE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
6861-XWTWQ,Male,1,Yes,No,1,2,2,TRUE,0,Electronic check,99.25,665.45,Yes,6,110.91,FALSE,20210127,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6862-CQUMB,Male,0,No,No,0,1,2,TRUE,0,Credit card (automatic),96.10,"3,646.80",No,37,98.56,FALSE,20180627,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
6865-JZNKO,Female,0,No,No,0,1,1,TRUE,0,Bank transfer (automatic),55.30,"1,530.60",No,27,56.69,FALSE,20190427,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
6867-ACCZI,Female,0,Yes,Yes,3,0,1,FALSE,2,Mailed check,52.50,"1,208.15",No,23,52.53,FALSE,20190827,TRUE,FALSE,FALSE,TRUE,2 Year,No Phone Service,DSL,Internet Only
6869-FGJJC,Male,0,No,No,0,1,2,TRUE,1,Credit card (automatic),79.60,"5,461.45",No,68,80.32,FALSE,20151127,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,Fiber Optic,Phone & Internet
6870-ECSHE,Female,0,No,No,0,1,0,FALSE,1,Mailed check,20.45,34.80,No,1,34.80,FALSE,20210627,TRUE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
6870-ZWMNX,Male,0,Yes,No,1,2,1,TRUE,2,Credit card (automatic),76.10,"5,264.25",No,69,76.29,FALSE,20151027,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
6872-HXFNF,Female,0,Yes,No,1,2,1,TRUE,1,Bank transfer (automatic),58.35,"3,756.45",No,64,58.69,FALSE,20160327,TRUE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,DSL,Phone & Internet
6873-UDNLD,Male,0,No,No,0,1,1,TRUE,0,Electronic check,67.45,"2,731.00",No,40,68.28,FALSE,20180327,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
6874-SGLHU,Male,0,No,No,0,1,2,TRUE,1,Bank transfer (automatic),97.00,"3,021.30",No,31,97.46,FALSE,20181227,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,Fiber Optic,Phone & Internet
6876-ADESB,Male,0,No,Yes,2,1,1,TRUE,0,Electronic check,48.95,48.95,Yes,1,48.95,TRUE,20210627,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
6877-LGWXO,Male,1,Yes,No,1,1,2,TRUE,0,Electronic check,78.55,"1,422.65",Yes,18,79.04,FALSE,20200127,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
6877-TJMBR,Male,0,Yes,No,1,1,2,TRUE,0,Electronic check,84.80,84.80,Yes,1,84.80,TRUE,20210627,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
6878-GGDWG,Female,0,Yes,No,1,1,0,FALSE,0,Bank transfer (automatic),19.40,641.15,No,33,19.43,FALSE,20181027,TRUE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
6885-PKOAM,Female,0,Yes,No,1,2,1,TRUE,2,Credit card (automatic),85.75,"6,223.80",No,72,86.44,FALSE,20150727,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
6888-SBYAI,Male,0,No,No,0,1,1,TRUE,0,Mailed check,50.70,50.70,No,1,50.70,TRUE,20210627,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
6890-PFRQX,Male,0,No,No,0,2,1,TRUE,0,Mailed check,69.50,"1,199.40",No,17,70.55,FALSE,20200227,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
6891-JPYFF,Female,0,Yes,Yes,3,2,2,TRUE,0,Credit card (automatic),105.25,"4,997.50",No,47,106.33,FALSE,20170827,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6892-BOGQE,Female,0,Yes,No,1,1,0,FALSE,2,Bank transfer (automatic),20.90,"1,493.20",No,71,21.03,FALSE,20150827,TRUE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
6892-EZDTG,Female,0,Yes,No,1,2,2,TRUE,0,Electronic check,91.65,365.40,Yes,3,121.80,FALSE,20210427,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6892-XPFPU,Male,1,Yes,No,1,2,2,TRUE,0,Electronic check,104.25,"2,433.90",Yes,23,105.82,FALSE,20190827,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6893-ODYYE,Male,0,No,No,0,1,2,TRUE,1,Credit card (automatic),90.10,"4,549.45",No,50,90.99,FALSE,20170527,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,Fiber Optic,Phone & Internet
6894-LFHLY,Male,1,No,No,0,2,2,TRUE,0,Electronic check,75.75,75.75,Yes,1,75.75,TRUE,20210627,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6896-SRVYQ,Male,1,No,No,0,1,2,TRUE,0,Electronic check,73.85,"3,122.40",No,42,74.34,FALSE,20180127,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
6897-RWMUB,Male,0,Yes,Yes,3,1,1,TRUE,2,Bank transfer (automatic),68.05,"4,158.25",No,61,68.17,FALSE,20160627,FALSE,FALSE,TRUE,TRUE,2 Year,One Line,DSL,Phone & Internet
6897-UUBNU,Male,0,No,No,0,1,2,TRUE,0,Mailed check,89.65,"2,623.65",No,29,90.47,FALSE,20190227,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
6898-MDLZW,Male,0,No,No,0,1,1,TRUE,0,Mailed check,53.75,648.65,No,12,54.05,FALSE,20200727,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
6898-RBTLU,Female,0,Yes,Yes,3,2,1,TRUE,2,Bank transfer (automatic),79.30,"3,902.45",No,49,79.64,FALSE,20170627,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
6899-PPEEA,Female,1,No,No,0,2,2,TRUE,0,Electronic check,96.55,"3,580.30",Yes,37,96.76,FALSE,20180627,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6900-PXRMS,Male,1,Yes,Yes,3,2,2,TRUE,0,Electronic check,105.75,"2,710.25",Yes,25,108.41,FALSE,20190627,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6900-RBKER,Male,0,No,No,0,2,2,TRUE,2,Credit card (automatic),89.45,"4,577.75",No,51,89.76,FALSE,20170427,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
6901-GOGZG,Male,0,No,Yes,2,2,1,TRUE,2,Electronic check,84.95,"4,984.85",No,58,85.95,FALSE,20160927,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
6904-JLBGY,Female,1,No,No,0,2,2,TRUE,2,Credit card (automatic),117.35,"8,436.25",No,71,118.82,FALSE,20150827,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
6905-NIQIN,Male,0,No,No,0,1,1,TRUE,0,Mailed check,50.65,50.65,Yes,1,50.65,TRUE,20210627,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
6906-ANDWJ,Male,0,Yes,Yes,3,2,2,TRUE,0,Bank transfer (automatic),74.90,"1,107.25",Yes,14,79.09,FALSE,20200527,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6906-MPARY,Male,0,No,No,0,1,2,TRUE,1,Credit card (automatic),89.60,"3,488.15",No,38,91.79,FALSE,20180527,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,Fiber Optic,Phone & Internet
6907-CQGPN,Male,0,No,No,0,0,1,FALSE,0,Electronic check,34.30,"1,004.75",No,29,34.65,FALSE,20190227,FALSE,FALSE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
6907-FLBER,Male,0,No,No,0,2,1,TRUE,0,Electronic check,54.30,54.30,No,1,54.30,TRUE,20210627,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
6907-NZZIJ,Female,0,No,No,0,2,2,TRUE,0,Electronic check,99.15,"3,615.60",Yes,36,100.43,FALSE,20180727,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6908-VVYHM,Male,0,Yes,No,1,2,2,TRUE,0,Electronic check,90.65,"5,931.00",No,65,91.25,FALSE,20160227,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6910-HADCM,Female,0,No,No,0,1,2,TRUE,0,Electronic check,76.35,76.35,Yes,1,76.35,TRUE,20210627,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
6916-HIJSE,Female,0,No,No,0,1,1,TRUE,2,Bank transfer (automatic),84.85,"5,459.20",No,64,85.30,FALSE,20160327,TRUE,FALSE,TRUE,TRUE,2 Year,One Line,DSL,Phone & Internet
6917-FIJHC,Female,0,Yes,No,1,2,0,FALSE,2,Mailed check,26.00,"1,776.00",No,68,26.12,FALSE,20151127,TRUE,FALSE,TRUE,FALSE,2 Year,Two or More Lines,No Internet Service,Phone Only
6917-IAYHD,Male,0,No,Yes,2,0,1,FALSE,0,Mailed check,33.60,33.60,No,1,33.60,TRUE,20210627,FALSE,FALSE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
6917-YACBP,Female,1,No,No,0,2,2,TRUE,0,Electronic check,89.75,"5,496.90",No,61,90.11,FALSE,20160627,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
6918-UMQCG,Female,0,No,No,0,1,2,TRUE,0,Electronic check,80.20,384.25,No,4,96.06,FALSE,20210327,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
6919-ELBGL,Male,1,Yes,Yes,3,2,2,TRUE,2,Bank transfer (automatic),114.95,"8,196.40",No,71,115.44,FALSE,20150827,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
6921-OZMFH,Male,0,Yes,Yes,3,2,1,TRUE,0,Mailed check,55.70,259.40,No,4,64.85,FALSE,20210327,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
6922-NCEDI,Male,0,No,Yes,2,1,0,FALSE,1,Mailed check,21.20,"1,238.65",No,58,21.36,FALSE,20160927,FALSE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
6923-AQONU,Male,0,Yes,Yes,3,1,0,FALSE,2,Mailed check,20.90,454.00,No,21,21.62,FALSE,20191027,FALSE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
6923-EFPNL,Male,0,No,No,0,2,1,TRUE,0,Credit card (automatic),51.75,201.10,Yes,3,67.03,FALSE,20210427,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
6923-JHPMP,Female,0,No,No,0,1,2,TRUE,0,Electronic check,80.45,137.10,No,1,137.10,FALSE,20210627,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
6924-TDGMT,Male,0,Yes,No,1,1,0,FALSE,1,Mailed check,20.55,184.95,No,9,20.55,TRUE,20201027,FALSE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
6925-BAYGL,Female,1,Yes,No,1,2,0,FALSE,2,Credit card (automatic),25.10,"1,275.60",No,50,25.51,FALSE,20170527,TRUE,FALSE,TRUE,FALSE,2 Year,Two or More Lines,No Internet Service,Phone Only
6927-WTFIV,Male,1,No,No,0,1,2,TRUE,0,Credit card (automatic),71.30,"1,389.20",Yes,19,73.12,FALSE,20191227,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
6928-ONTRW,Female,0,Yes,Yes,3,1,0,FALSE,2,Credit card (automatic),19.70,"1,379.80",No,70,19.71,FALSE,20150927,TRUE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
6933-FHBZC,Female,0,No,No,0,1,1,TRUE,1,Mailed check,56.05,"1,553.20",No,27,57.53,FALSE,20190427,TRUE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
6933-VLYFX,Male,0,Yes,Yes,3,0,1,FALSE,1,Electronic check,59.95,"1,848.80",No,30,61.63,FALSE,20190127,FALSE,FALSE,FALSE,TRUE,1 Year,No Phone Service,DSL,Internet Only
6937-GCDGQ,Male,0,Yes,Yes,3,1,1,TRUE,1,Bank transfer (automatic),48.95,955.60,No,19,50.29,FALSE,20191227,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
6941-KXRRV,Female,1,Yes,No,1,1,1,TRUE,1,Bank transfer (automatic),58.95,"2,789.70",No,47,59.36,FALSE,20170827,TRUE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
6941-PMGEP,Female,0,No,No,0,1,2,TRUE,0,Electronic check,80.00,412.50,Yes,5,82.50,FALSE,20210227,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
6942-LBFDP,Female,0,No,No,0,1,0,FALSE,0,Mailed check,20.55,33.60,No,1,33.60,FALSE,20210627,TRUE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
6946-LMSQS,Male,1,Yes,No,1,2,2,TRUE,1,Electronic check,89.05,"2,177.45",Yes,24,90.73,FALSE,20190727,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
6950-TWMYB,Male,0,Yes,Yes,3,1,2,TRUE,2,Bank transfer (automatic),79.95,"4,362.05",No,54,80.78,FALSE,20170127,FALSE,FALSE,TRUE,TRUE,2 Year,One Line,Fiber Optic,Phone & Internet
6952-OMNWB,Male,1,Yes,No,1,2,2,TRUE,0,Credit card (automatic),80.35,"5,589.30",No,69,81.00,FALSE,20151027,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
